AA ID EQUIPE,matricula,Data,Equipe,Nr_Ordem,Classe,Causa
21032026_ECL316,311594,2026-03-21,ECL316,15997917,301,180
21032026_ECL316,311632,2026-03-21,ECL316,15998155,311,620
21032026_ECL316,311594,2026-03-21,ECL316,15998155,311,620
21032026_ECL316,311632,2026-03-21,ECL316,15998948,311,620
21032026_ECL316,311594,2026-03-21,ECL316,15998948,311,620
28032026_ECL316,31888,2026-03-28,ECL316,16016796,799,899
28032026_ECL316,31200,2026-03-28,ECL316,16016796,799,899
28032026_ECL316,31888,2026-03-28,ECL316,16027704,311,10
28032026_ECL316,31200,2026-03-28,ECL316,16027704,311,10
28032026_ECL316,31888,2026-03-28,ECL316,16028715,311,10
28032026_ECL316,31200,2026-03-28,ECL316,16028715,311,10
29032026_ECL316,311913,2026-03-29,ECL316,16014960,799,897
29032026_ECL316,31519,2026-03-29,ECL316,16014960,799,897
29032026_ECL316,311913,2026-03-29,ECL316,15943091,799,897
29032026_ECL316,31519,2026-03-29,ECL316,15943091,799,897
01032026_ECL315,311380,2026-03-01,ECL315,15899227,799,897
01032026_ECL315,511110,2026-03-01,ECL315,15899227,799,897
01032026_ECL315,311380,2026-03-01,ECL315,15872090,799,897
01032026_ECL315,511110,2026-03-01,ECL315,15872090,799,897
01032026_ECL315,311380,2026-03-01,ECL315,15899858,311,620
01032026_ECL315,511110,2026-03-01,ECL315,15899858,311,620
03032026_ECL315,311909,2026-03-03,ECL315,15905813,799,898
03032026_ECL315,311810,2026-03-03,ECL315,15905813,799,898
03032026_ECL315,311909,2026-03-03,ECL315,15907143,311,300
03032026_ECL315,311810,2026-03-03,ECL315,15907143,311,300
05032026_ECL315,311840,2026-03-05,ECL315,15913997,311,300
05032026_ECL315,311810,2026-03-05,ECL315,15913997,311,300
15032026_ECL315,311853,2026-03-15,ECL315,15967460,311,490
15032026_ECL315,311869,2026-03-15,ECL315,15967460,311,490
15032026_ECL315,311853,2026-03-15,ECL315,15967987,311,490
15032026_ECL315,311869,2026-03-15,ECL315,15967987,311,490
15032026_ECL315,311853,2026-03-15,ECL315,15968505,311,490
15032026_ECL315,311869,2026-03-15,ECL315,15968505,311,490
21032026_ECL315,311451,2026-03-21,ECL315,15996456,311,20
21032026_ECL315,311430,2026-03-21,ECL315,15996456,311,20
21032026_ECL315,311451,2026-03-21,ECL315,15997723,311,20
21032026_ECL315,311430,2026-03-21,ECL315,15997723,311,20
21032026_ECL315,311451,2026-03-21,ECL315,15996795,311,20
21032026_ECL315,311430,2026-03-21,ECL315,15996795,311,20
21032026_ECL315,311451,2026-03-21,ECL315,15998308,311,20
21032026_ECL315,311430,2026-03-21,ECL315,15998308,311,20
22032026_ECL315,31874,2026-03-22,ECL315,15918868,799,897
22032026_ECL315,31510,2026-03-22,ECL315,15918868,799,897
22032026_ECL315,31874,2026-03-22,ECL315,16000919,311,180
22032026_ECL315,31510,2026-03-22,ECL315,16000919,311,180
22032026_ECL315,31874,2026-03-22,ECL315,16000969,311,620
22032026_ECL315,31510,2026-03-22,ECL315,16000969,311,620
22032026_ECL315,31874,2026-03-22,ECL315,16001242,311,620
22032026_ECL315,31510,2026-03-22,ECL315,16001242,311,620
22032026_ECL315,31874,2026-03-22,ECL315,16001614,311,620
22032026_ECL315,31510,2026-03-22,ECL315,16001614,311,620
28032026_ECL315,31510,2026-03-28,ECL315,16016977,799,897
28032026_ECL315,31451,2026-03-28,ECL315,16016977,799,897
28032026_ECL315,31510,2026-03-28,ECL315,16028016,311,620
28032026_ECL315,31451,2026-03-28,ECL315,16028016,311,620
28032026_ECL315,31510,2026-03-28,ECL315,16028707,311,620
28032026_ECL315,31451,2026-03-28,ECL315,16028707,311,620
29032026_ECL315,311356,2026-03-29,ECL315,16012678,799,897
29032026_ECL315,311853,2026-03-29,ECL315,16012678,799,897
29032026_ECL315,311356,2026-03-29,ECL315,15821500,799,897
29032026_ECL315,311853,2026-03-29,ECL315,15821500,799,897
29032026_ECL315,311356,2026-03-29,ECL315,16031559,343,490
29032026_ECL315,311853,2026-03-29,ECL315,16031559,343,490
02032026_ECL314,311972,2026-03-02,ECL314,15902086,799,897
02032026_ECL314,311961,2026-03-02,ECL314,15902086,799,897
02032026_ECL314,311972,2026-03-02,ECL314,15901649,799,897
02032026_ECL314,311961,2026-03-02,ECL314,15901649,799,897
02032026_ECL314,311972,2026-03-02,ECL314,15903224,311,490
02032026_ECL314,311961,2026-03-02,ECL314,15903224,311,490
03032026_ECL314,311972,2026-03-03,ECL314,15906309,312,300
03032026_ECL314,311961,2026-03-03,ECL314,15906309,312,300
03032026_ECL314,311972,2026-03-03,ECL314,15907010,312,300
03032026_ECL314,311961,2026-03-03,ECL314,15907010,312,300
04032026_ECL314,311972,2026-03-04,ECL314,15910573,312,300
04032026_ECL314,311961,2026-03-04,ECL314,15910573,312,300
04032026_ECL314,311972,2026-03-04,ECL314,15911709,312,300
04032026_ECL314,311961,2026-03-04,ECL314,15911709,312,300
04032026_ECL314,311972,2026-03-04,ECL314,15912305,129,880
04032026_ECL314,311961,2026-03-04,ECL314,15912305,129,880
22032026_ECL314,3150,2026-03-22,ECL314,16000847,799,899
22032026_ECL314,31507,2026-03-22,ECL314,16000847,799,899
22032026_ECL314,3150,2026-03-22,ECL314,16001136,799,899
22032026_ECL314,31507,2026-03-22,ECL314,16001136,799,899
22032026_ECL314,3150,2026-03-22,ECL314,16001423,799,899
22032026_ECL314,31507,2026-03-22,ECL314,16001423,799,899
28032026_ECL314,311853,2026-03-28,ECL314,16016979,799,897
28032026_ECL314,311356,2026-03-28,ECL314,16016979,799,897
28032026_ECL314,311853,2026-03-28,ECL314,16027687,311,620
28032026_ECL314,311356,2026-03-28,ECL314,16027687,311,620
29032026_ECL314,311624,2026-03-29,ECL314,15969449,799,897
29032026_ECL314,311730,2026-03-29,ECL314,15969449,799,897
29032026_ECL314,311624,2026-03-29,ECL314,15946368,799,897
29032026_ECL314,311730,2026-03-29,ECL314,15946368,799,897
29032026_ECL314,311624,2026-03-29,ECL314,15947711,799,897
29032026_ECL314,311730,2026-03-29,ECL314,15947711,799,897
01032026_ECL313,31305,2026-03-01,ECL313,15899221,799,899
01032026_ECL313,31275,2026-03-01,ECL313,15899221,799,899
01032026_ECL313,31305,2026-03-01,ECL313,15899547,311,311
01032026_ECL313,31275,2026-03-01,ECL313,15899547,311,311
01032026_ECL313,31305,2026-03-01,ECL313,15899702,311,490
01032026_ECL313,31275,2026-03-01,ECL313,15899702,311,490
01032026_ECL313,31305,2026-03-01,ECL313,15899464,799,897
01032026_ECL313,31275,2026-03-01,ECL313,15899464,799,897
02032026_ECL313,311909,2026-03-02,ECL313,15902076,799,897
02032026_ECL313,311810,2026-03-02,ECL313,15902076,799,897
02032026_ECL313,311909,2026-03-02,ECL313,15902648,311,300
02032026_ECL313,311810,2026-03-02,ECL313,15902648,311,300
03032026_ECL313,311859,2026-03-03,ECL313,15906268,126,880
03032026_ECL313,311935,2026-03-03,ECL313,15906268,126,880
03032026_ECL313,311859,2026-03-03,ECL313,15906939,341,440
03032026_ECL313,311935,2026-03-03,ECL313,15906939,341,440
03032026_ECL313,311859,2026-03-03,ECL313,15907351,343,440
03032026_ECL313,311935,2026-03-03,ECL313,15907351,343,440
04032026_ECL313,311859,2026-03-04,ECL313,15909699,311,490
04032026_ECL313,311935,2026-03-04,ECL313,15909699,311,490
04032026_ECL313,311859,2026-03-04,ECL313,15910841,311,440
04032026_ECL313,311935,2026-03-04,ECL313,15910841,311,440
04032026_ECL313,311859,2026-03-04,ECL313,15910841,311,440
04032026_ECL313,311935,2026-03-04,ECL313,15910841,311,440
04032026_ECL313,311859,2026-03-04,ECL313,15912142,311,440
04032026_ECL313,311935,2026-03-04,ECL313,15912142,311,440
21032026_ECL313,31888,2026-03-21,ECL313,15996652,311,10
21032026_ECL313,31200,2026-03-21,ECL313,15996652,311,10
21032026_ECL313,31888,2026-03-21,ECL313,15997777,311,11
21032026_ECL313,31200,2026-03-21,ECL313,15997777,311,11
21032026_ECL313,31888,2026-03-21,ECL313,15998004,311,10
21032026_ECL313,31200,2026-03-21,ECL313,15998004,311,10
21032026_ECL313,31888,2026-03-21,ECL313,15998365,311,10
21032026_ECL313,31200,2026-03-21,ECL313,15998365,311,10
22032026_ECL313,311913,2026-03-22,ECL313,16000706,331,440
22032026_ECL313,31519,2026-03-22,ECL313,16000706,331,440
22032026_ECL313,311913,2026-03-22,ECL313,16000855,331,440
22032026_ECL313,31519,2026-03-22,ECL313,16000855,331,440
22032026_ECL313,311913,2026-03-22,ECL313,16000735,343,440
22032026_ECL313,31519,2026-03-22,ECL313,16000735,343,440
22032026_ECL313,311913,2026-03-22,ECL313,16001153,331,440
22032026_ECL313,31519,2026-03-22,ECL313,16001153,331,440
22032026_ECL313,311913,2026-03-22,ECL313,16001409,799,897
22032026_ECL313,31519,2026-03-22,ECL313,16001409,799,897
28032026_ECL313,31189,2026-03-28,ECL313,16017237,799,899
28032026_ECL313,31507,2026-03-28,ECL313,16017237,799,899
28032026_ECL313,31189,2026-03-28,ECL313,16027829,341,300
28032026_ECL313,31507,2026-03-28,ECL313,16027829,341,300
28032026_ECL313,31189,2026-03-28,ECL313,16028105,311,300
28032026_ECL313,31507,2026-03-28,ECL313,16028105,311,300
29032026_ECL313,31510,2026-03-29,ECL313,15947560,799,899
29032026_ECL313,31451,2026-03-29,ECL313,15947560,799,899
29032026_ECL313,31510,2026-03-29,ECL313,15946397,799,899
29032026_ECL313,31451,2026-03-29,ECL313,15946397,799,899
29032026_ECL313,31510,2026-03-29,ECL313,16031147,341,440
29032026_ECL313,31451,2026-03-29,ECL313,16031147,341,440
05032026_ECL312,,2026-03-05,ECL312,15916951,343,300
05032026_ECL312,,2026-03-05,ECL312,15917239,343,300
05032026_ECL312,,2026-03-05,ECL312,15917164,343,490
05032026_ECL312,,2026-03-05,ECL312,15917735,343,490
09032026_ECL306,311955,2026-03-09,ECL306,15937479,311,20
09032026_ECL306,1112814,2026-03-09,ECL306,15937479,311,20
10032026_ECL306,1112814,2026-03-10,ECL306,15942838,311,440
10032026_ECL306,311955,2026-03-10,ECL306,15942838,311,440
10032026_ECL306,1112814,2026-03-10,ECL306,15940946,341,620
10032026_ECL306,311955,2026-03-10,ECL306,15940946,341,620
14032026_ECL306,1112814,2026-03-14,ECL306,15965134,341,440
14032026_ECL306,311955,2026-03-14,ECL306,15965134,341,440
14032026_ECL306,1112814,2026-03-14,ECL306,15963717,311,311
14032026_ECL306,311955,2026-03-14,ECL306,15963717,311,311
14032026_ECL306,1112814,2026-03-14,ECL306,15964278,311,300
14032026_ECL306,311955,2026-03-14,ECL306,15964278,311,300
15032026_ECL306,1112814,2026-03-15,ECL306,15968930,341,490
15032026_ECL306,311955,2026-03-15,ECL306,15968930,341,490
15032026_ECL306,1112814,2026-03-15,ECL306,15969033,341,490
15032026_ECL306,311955,2026-03-15,ECL306,15969033,341,490
15032026_ECL306,1112814,2026-03-15,ECL306,15969508,311,20
15032026_ECL306,311955,2026-03-15,ECL306,15969508,311,20
15032026_ECL306,1112814,2026-03-15,ECL306,15969450,341,490
15032026_ECL306,311955,2026-03-15,ECL306,15969450,341,490
20032026_ECL306,1112814,2026-03-20,ECL306,15995142,311,440
20032026_ECL306,311955,2026-03-20,ECL306,15995142,311,440
25032026_ECL306,1112814,2026-03-25,ECL306,16014701,799,897
25032026_ECL306,311955,2026-03-25,ECL306,16014701,799,897
25032026_ECL306,1112814,2026-03-25,ECL306,16015346,129,880
25032026_ECL306,311955,2026-03-25,ECL306,16015346,129,880
26032026_ECL306,1112814,2026-03-26,ECL306,16018058,799,897
26032026_ECL306,311955,2026-03-26,ECL306,16018058,799,897
26032026_ECL306,1112814,2026-03-26,ECL306,16019725,799,897
26032026_ECL306,311955,2026-03-26,ECL306,16019725,799,897
26032026_ECL306,1112814,2026-03-26,ECL306,16020679,341,300
26032026_ECL306,311955,2026-03-26,ECL306,16020679,341,300
26032026_ECL306,1112814,2026-03-26,ECL306,16021173,341,620
26032026_ECL306,311955,2026-03-26,ECL306,16021173,341,620
30032026_ECL306,1112814,2026-03-30,ECL306,16036067,301,180
30032026_ECL306,311955,2026-03-30,ECL306,16036067,301,180
31032026_ECL306,311955,2026-03-31,ECL306,16039381,129,880
31032026_ECL306,1112814,2026-03-31,ECL306,16039381,129,880
31032026_ECL306,311955,2026-03-31,ECL306,16039963,341,440
31032026_ECL306,1112814,2026-03-31,ECL306,16039963,341,440
31032026_ECL306,311955,2026-03-31,ECL306,16040058,341,440
31032026_ECL306,1112814,2026-03-31,ECL306,16040058,341,440
31032026_ECL306,311955,2026-03-31,ECL306,16040301,311,440
31032026_ECL306,1112814,2026-03-31,ECL306,16040301,311,440
04032026_ECL304,311114,2026-03-04,ECL304,15911009,201,490
04032026_ECL304,311114,2026-03-04,ECL304,15912115,341,620
05032026_ECL304,311114,2026-03-05,ECL304,15915397,312,325
05032026_ECL304,1112540,2026-03-05,ECL304,15915397,312,325
05032026_ECL304,311114,2026-03-05,ECL304,15915878,341,620
05032026_ECL304,1112540,2026-03-05,ECL304,15915878,341,620
05032026_ECL304,311114,2026-03-05,ECL304,15915503,799,897
05032026_ECL304,1112540,2026-03-05,ECL304,15915503,799,897
09032026_ECL304,311114,2026-03-09,ECL304,15933155,311,180
09032026_ECL304,1112540,2026-03-09,ECL304,15933155,311,180
09032026_ECL304,311114,2026-03-09,ECL304,15933379,312,325
09032026_ECL304,1112540,2026-03-09,ECL304,15933379,312,325
10032026_ECL304,311114,2026-03-10,ECL304,15938711,201,10
10032026_ECL304,1112540,2026-03-10,ECL304,15938711,201,10
10032026_ECL304,311114,2026-03-10,ECL304,15940750,311,440
10032026_ECL304,1112540,2026-03-10,ECL304,15940750,311,440
10032026_ECL304,311114,2026-03-10,ECL304,15942300,331,300
10032026_ECL304,1112540,2026-03-10,ECL304,15942300,331,300
14032026_ECL304,1112540,2026-03-14,ECL304,15964090,341,620
14032026_ECL304,311114,2026-03-14,ECL304,15964090,341,620
14032026_ECL304,1112540,2026-03-14,ECL304,15964624,341,490
14032026_ECL304,311114,2026-03-14,ECL304,15964624,341,490
20032026_ECL304,311114,2026-03-20,ECL304,15993398,341,620
20032026_ECL304,1112540,2026-03-20,ECL304,15993398,341,620
20032026_ECL304,311114,2026-03-20,ECL304,15994031,341,620
20032026_ECL304,1112540,2026-03-20,ECL304,15994031,341,620
25032026_ECL304,311114,2026-03-25,ECL304,15919086,799,897
25032026_ECL304,1112540,2026-03-25,ECL304,15919086,799,897
25032026_ECL304,311114,2026-03-25,ECL304,16013477,342,343
25032026_ECL304,1112540,2026-03-25,ECL304,16013477,342,343
26032026_ECL304,311114,2026-03-26,ECL304,16016936,799,897
26032026_ECL304,1112540,2026-03-26,ECL304,16016936,799,897
26032026_ECL304,311114,2026-03-26,ECL304,16017272,341,620
26032026_ECL304,1112540,2026-03-26,ECL304,16017272,341,620
26032026_ECL304,311114,2026-03-26,ECL304,16016753,343,440
26032026_ECL304,1112540,2026-03-26,ECL304,16016753,343,440
28032026_ECL304,511065,2026-03-28,ECL304,16028489,342,300
28032026_ECL304,511066,2026-03-28,ECL304,16028489,342,300
20032026_ECL303,511066,2026-03-20,ECL303,15993449,342,300
20032026_ECL303,511065,2026-03-20,ECL303,15993449,342,300
20032026_ECL303,511066,2026-03-20,ECL303,15994553,311,620
20032026_ECL303,511065,2026-03-20,ECL303,15994553,311,620
20032026_ECL303,511066,2026-03-20,ECL303,15994610,342,300
20032026_ECL303,511065,2026-03-20,ECL303,15994610,342,300
20032026_ECL303,511066,2026-03-20,ECL303,15994517,342,300
20032026_ECL303,511065,2026-03-20,ECL303,15994517,342,300
24032026_ECL303,,2026-03-24,ECL303,16009992,311,620
24032026_ECL303,,2026-03-24,ECL303,16009354,342,300
24032026_ECL303,,2026-03-24,ECL303,16010786,311,440
25032026_ECL303,511065,2026-03-25,ECL303,16013885,342,300
25032026_ECL303,511065,2026-03-25,ECL303,16013360,799,897
25032026_ECL303,511065,2026-03-25,ECL303,16014595,312,300
23032026_ECL302,511109,2026-03-23,ECL302,16003902,799,897
23032026_ECL302,511171,2026-03-23,ECL302,16003902,799,897
23032026_ECL302,511109,2026-03-23,ECL302,16004321,341,490
23032026_ECL302,511171,2026-03-23,ECL302,16004321,341,490
23032026_ECL302,511109,2026-03-23,ECL302,16004865,311,300
23032026_ECL302,511171,2026-03-23,ECL302,16004865,311,300
23032026_ECL302,511109,2026-03-23,ECL302,16005011,341,490
23032026_ECL302,511171,2026-03-23,ECL302,16005011,341,490
24032026_ECL302,511171,2026-03-24,ECL302,16007801,341,300
24032026_ECL302,511109,2026-03-24,ECL302,16007801,341,300
24032026_ECL302,511171,2026-03-24,ECL302,16008681,341,300
24032026_ECL302,511109,2026-03-24,ECL302,16008681,341,300
24032026_ECL302,511171,2026-03-24,ECL302,16008543,341,490
24032026_ECL302,511109,2026-03-24,ECL302,16008543,341,490
24032026_ECL302,511171,2026-03-24,ECL302,16007734,343,490
24032026_ECL302,511109,2026-03-24,ECL302,16007734,343,490
28032026_ECL302,511109,2026-03-28,ECL302,16016602,799,899
28032026_ECL302,511171,2026-03-28,ECL302,16016602,799,899
28032026_ECL302,511109,2026-03-28,ECL302,16027896,341,490
28032026_ECL302,511171,2026-03-28,ECL302,16027896,341,490
28032026_ECL302,511109,2026-03-28,ECL302,16027955,341,490
28032026_ECL302,511171,2026-03-28,ECL302,16027955,341,490
29032026_ECL302,511109,2026-03-29,ECL302,16030643,341,620
29032026_ECL302,511171,2026-03-29,ECL302,16030643,341,620
01032026_ECL301,511171,2026-03-01,ECL301,15883235,799,899
01032026_ECL301,511109,2026-03-01,ECL301,15883235,799,899
01032026_ECL301,511171,2026-03-01,ECL301,15644837,799,899
01032026_ECL301,511109,2026-03-01,ECL301,15644837,799,899
01032026_ECL301,511171,2026-03-01,ECL301,15899577,311,300
01032026_ECL301,511109,2026-03-01,ECL301,15899577,311,300
05032026_ECL301,511066,2026-03-05,ECL301,15914783,343,300
05032026_ECL301,511065,2026-03-05,ECL301,15914783,343,300
05032026_ECL301,511066,2026-03-05,ECL301,15915487,799,897
05032026_ECL301,511065,2026-03-05,ECL301,15915487,799,897
05032026_ECL301,511066,2026-03-05,ECL301,15916613,343,620
05032026_ECL301,511065,2026-03-05,ECL301,15916613,343,620
05032026_ECL301,511066,2026-03-05,ECL301,15916865,342,300
05032026_ECL301,511065,2026-03-05,ECL301,15916865,342,300
06032026_ECL301,511109,2026-03-06,ECL301,15918532,341,490
06032026_ECL301,511171,2026-03-06,ECL301,15918532,341,490
06032026_ECL301,511109,2026-03-06,ECL301,15918947,341,490
06032026_ECL301,511171,2026-03-06,ECL301,15918947,341,490
06032026_ECL301,511109,2026-03-06,ECL301,15918675,341,300
06032026_ECL301,511171,2026-03-06,ECL301,15918675,341,300
06032026_ECL301,511109,2026-03-06,ECL301,15919435,341,490
06032026_ECL301,511171,2026-03-06,ECL301,15919435,341,490
12032026_ECL301,511112,2026-03-12,ECL301,15952339,342,300
12032026_ECL301,511113,2026-03-12,ECL301,15952339,342,300
11032026_ECL300,511112,2026-03-11,ECL300,15943471,312,300
11032026_ECL300,511113,2026-03-11,ECL300,15943471,312,300
30032026_ECL300,311929,2026-03-30,ECL300,15947435,799,897
30032026_ECL300,311335,2026-03-30,ECL300,15947435,799,897
30032026_ECL300,311929,2026-03-30,ECL300,16033327,341,620
30032026_ECL300,311335,2026-03-30,ECL300,16033327,341,620
30032026_ECL300,311929,2026-03-30,ECL300,16033786,341,620
30032026_ECL300,311335,2026-03-30,ECL300,16033786,341,620
31032026_ECL300,311335,2026-03-31,ECL300,16036931,343,490
31032026_ECL300,311929,2026-03-31,ECL300,16036931,343,490
31032026_ECL300,311335,2026-03-31,ECL300,16037534,343,440
31032026_ECL300,311929,2026-03-31,ECL300,16037534,343,440
31032026_ECL300,311335,2026-03-31,ECL300,16038834,201,920
31032026_ECL300,311929,2026-03-31,ECL300,16038834,201,920
17032026_ECL203,,2026-03-17,ECL203,15979966,311,490
25032026_ECL203,311866,2026-03-25,ECL203,16013343,799,897
25032026_ECL203,31435,2026-03-25,ECL203,16013343,799,897
25032026_ECL203,1112463,2026-03-25,ECL203,16013343,799,897
29032026_ECL203,31215,2026-03-29,ECL203,15995002,799,897
29032026_ECL203,311688,2026-03-29,ECL203,15995002,799,897
29032026_ECL203,31215,2026-03-29,ECL203,15820745,799,897
29032026_ECL203,311688,2026-03-29,ECL203,15820745,799,897
04032026_ECL202,1112595,2026-03-04,ECL202,15911168,311,620
04032026_ECL202,311319,2026-03-04,ECL202,15911168,311,620
04032026_ECL202,31371,2026-03-04,ECL202,15911168,311,620
04032026_ECL202,1112595,2026-03-04,ECL202,15912267,311,620
04032026_ECL202,311319,2026-03-04,ECL202,15912267,311,620
04032026_ECL202,31371,2026-03-04,ECL202,15912267,311,620
06032026_ECL202,1112595,2026-03-06,ECL202,15919166,312,300
06032026_ECL202,311319,2026-03-06,ECL202,15919166,312,300
06032026_ECL202,31371,2026-03-06,ECL202,15919166,312,300
06032026_ECL202,1112595,2026-03-06,ECL202,15919894,311,300
06032026_ECL202,311319,2026-03-06,ECL202,15919894,311,300
06032026_ECL202,31371,2026-03-06,ECL202,15919894,311,300
06032026_ECL202,1112595,2026-03-06,ECL202,15919809,341,440
06032026_ECL202,311319,2026-03-06,ECL202,15919809,341,440
06032026_ECL202,31371,2026-03-06,ECL202,15919809,341,440
06032026_ECL202,1112595,2026-03-06,ECL202,15920938,341,440
06032026_ECL202,311319,2026-03-06,ECL202,15920938,341,440
06032026_ECL202,31371,2026-03-06,ECL202,15920938,341,440
10032026_ECL202,31435,2026-03-10,ECL202,15939305,343,490
10032026_ECL202,1112463,2026-03-10,ECL202,15939305,343,490
10032026_ECL202,31435,2026-03-10,ECL202,15941881,311,180
10032026_ECL202,1112463,2026-03-10,ECL202,15941881,311,180
10032026_ECL202,31435,2026-03-10,ECL202,15943344,311,180
10032026_ECL202,1112463,2026-03-10,ECL202,15943344,311,180
11032026_ECL202,,2026-03-11,ECL202,15947823,312,300
14032026_ECL202,311884,2026-03-14,ECL202,15963892,311,311
14032026_ECL202,1112407,2026-03-14,ECL202,15963892,311,311
14032026_ECL202,311884,2026-03-14,ECL202,15963961,311,490
14032026_ECL202,1112407,2026-03-14,ECL202,15963961,311,490
22032026_ECL202,311866,2026-03-22,ECL202,16000904,341,460
22032026_ECL202,311884,2026-03-22,ECL202,16000904,341,460
22032026_ECL202,311861,2026-03-22,ECL202,16000904,341,460
25032026_ECL202,311319,2026-03-25,ECL202,16013058,311,490
25032026_ECL202,1112407,2026-03-25,ECL202,16013058,311,490
27032026_ECL202,,2026-03-27,ECL202,16024855,311,490
29032026_ECL202,31982,2026-03-29,ECL202,16028526,799,897
29032026_ECL202,311858,2026-03-29,ECL202,16028526,799,897
29032026_ECL202,31982,2026-03-29,ECL202,16031324,129,880
29032026_ECL202,311858,2026-03-29,ECL202,16031324,129,880
29032026_ECL202,31982,2026-03-29,ECL202,15947428,799,897
29032026_ECL202,311858,2026-03-29,ECL202,15947428,799,897
01032026_ECL201,311390,2026-03-01,ECL201,15899457,311,620
01032026_ECL201,311319,2026-03-01,ECL201,15899457,311,620
01032026_ECL201,31415,2026-03-01,ECL201,15899457,311,620
01032026_ECL201,31371,2026-03-01,ECL201,15899457,311,620
01032026_ECL201,311390,2026-03-01,ECL201,15899852,341,620
01032026_ECL201,311319,2026-03-01,ECL201,15899852,341,620
01032026_ECL201,31415,2026-03-01,ECL201,15899852,341,620
01032026_ECL201,31371,2026-03-01,ECL201,15899852,341,620
01032026_ECL201,311390,2026-03-01,ECL201,15900114,311,620
01032026_ECL201,311319,2026-03-01,ECL201,15900114,311,620
01032026_ECL201,31415,2026-03-01,ECL201,15900114,311,620
01032026_ECL201,31371,2026-03-01,ECL201,15900114,311,620
04032026_ECL201,1112463,2026-03-04,ECL201,15911236,311,180
04032026_ECL201,1112407,2026-03-04,ECL201,15911236,311,180
04032026_ECL201,311708,2026-03-04,ECL201,15911236,311,180
04032026_ECL201,31435,2026-03-04,ECL201,15911236,311,180
05032026_ECL201,1112595,2026-03-05,ECL201,15915445,799,897
05032026_ECL201,311319,2026-03-05,ECL201,15915445,799,897
05032026_ECL201,31371,2026-03-05,ECL201,15915445,799,897
05032026_ECL201,1112595,2026-03-05,ECL201,15915613,312,325
05032026_ECL201,311319,2026-03-05,ECL201,15915613,312,325
05032026_ECL201,31371,2026-03-05,ECL201,15915613,312,325
06032026_ECL201,1112300,2026-03-06,ECL201,15919120,126,880
06032026_ECL201,1112250,2026-03-06,ECL201,15919120,126,880
06032026_ECL201,51424,2026-03-06,ECL201,15919120,126,880
06032026_ECL201,31365,2026-03-06,ECL201,15919120,126,880
06032026_ECL201,1112300,2026-03-06,ECL201,15919818,126,880
06032026_ECL201,1112250,2026-03-06,ECL201,15919818,126,880
06032026_ECL201,51424,2026-03-06,ECL201,15919818,126,880
06032026_ECL201,31365,2026-03-06,ECL201,15919818,126,880
10032026_ECL201,1112595,2026-03-10,ECL201,15940252,311,620
10032026_ECL201,311319,2026-03-10,ECL201,15940252,311,620
10032026_ECL201,31371,2026-03-10,ECL201,15940252,311,620
10032026_ECL201,1112595,2026-03-10,ECL201,15940034,311,620
10032026_ECL201,311319,2026-03-10,ECL201,15940034,311,620
10032026_ECL201,31371,2026-03-10,ECL201,15940034,311,620
10032026_ECL201,1112595,2026-03-10,ECL201,15941734,201,440
10032026_ECL201,311319,2026-03-10,ECL201,15941734,201,440
10032026_ECL201,31371,2026-03-10,ECL201,15941734,201,440
11032026_ECL201,1112250,2026-03-11,ECL201,15945081,343,490
11032026_ECL201,31365,2026-03-11,ECL201,15945081,343,490
11032026_ECL201,1112250,2026-03-11,ECL201,15947080,331,440
11032026_ECL201,31365,2026-03-11,ECL201,15947080,331,440
12032026_ECL201,311866,2026-03-12,ECL201,15952638,201,20
12032026_ECL201,1112275,2026-03-12,ECL201,15952638,201,20
12032026_ECL201,311866,2026-03-12,ECL201,15952379,312,300
12032026_ECL201,1112275,2026-03-12,ECL201,15952379,312,300
13032026_ECL201,1112595,2026-03-13,ECL201,15958154,301,620
13032026_ECL201,311319,2026-03-13,ECL201,15958154,301,620
13032026_ECL201,31371,2026-03-13,ECL201,15958154,301,620
13032026_ECL201,1112595,2026-03-13,ECL201,15959485,201,440
13032026_ECL201,311319,2026-03-13,ECL201,15959485,201,440
13032026_ECL201,31371,2026-03-13,ECL201,15959485,201,440
13032026_ECL201,1112595,2026-03-13,ECL201,15958752,311,620
13032026_ECL201,311319,2026-03-13,ECL201,15958752,311,620
13032026_ECL201,31371,2026-03-13,ECL201,15958752,311,620
14032026_ECL201,311858,2026-03-14,ECL201,15962392,343,620
14032026_ECL201,31982,2026-03-14,ECL201,15962392,343,620
14032026_ECL201,311858,2026-03-14,ECL201,15961989,311,490
14032026_ECL201,31982,2026-03-14,ECL201,15961989,311,490
14032026_ECL201,311858,2026-03-14,ECL201,15963934,342,300
14032026_ECL201,31982,2026-03-14,ECL201,15963934,342,300
15032026_ECL201,,2026-03-15,ECL201,15967401,342,343
15032026_ECL201,,2026-03-15,ECL201,15967863,104,890
15032026_ECL201,,2026-03-15,ECL201,15967355,201,490
17032026_ECL201,31435,2026-03-17,ECL201,15977960,311,490
17032026_ECL201,1112463,2026-03-17,ECL201,15977960,311,490
17032026_ECL201,31435,2026-03-17,ECL201,15977400,311,490
17032026_ECL201,1112463,2026-03-17,ECL201,15977400,311,490
18032026_ECL201,311269,2026-03-18,ECL201,15982756,311,490
18032026_ECL201,311240,2026-03-18,ECL201,15982756,311,490
18032026_ECL201,311493,2026-03-18,ECL201,15982756,311,490
